Name,Bounding Box,Area,Confidence,cropped_image_path,Image_Index,Title,Museum,Description (Brief),Location,Credit Line,ID Number,catalog number,accession number,Object Name,Object Type,Physical Description,Measurements,place made,See more items in,Record ID,Metadata Usage (text),GUID (Link to Original Record),Image_URL,Related Publication,Subject,depicted,Artist,Sitter,Exhibition Label,Provenance,Object number,Restrictions & Rights,Type,Medium,Dimensions,Topic,Place,Possibly,Description,Classification,Exhibition,On View,Other Terms,Copy after,Department,Publisher,Attribution,Collection Description,Lithographer,Studio,Associated Title,Formerly identified as,combined_medium_text,medium_cat,medium,combined_topic_text,topic_cat,topic
shoe,"[374, 740, 514, 826]",12040,0.966532289981842,archive/cropped_images/image_204_shoe_0.jpg,204,Wait Your Turn,National Museum of American History,,['Currently not on view'],"['Harry T. Peters ""America on Stone"" Lithography Collection']",['DL.60.2242'],['60.2242'],['228146'],['lithograph'],['Lithograph'],"['hand-colored (image production method/technique)', 'ink (overall material)', 'paper (overall material)']","['image: 13 1/2 in x 9 1/2 in; 34.29 cm x 24.13 cm', 'overall: 14 in x 10 in; 35.56 cm x 25.4 cm']",['World'],"['Home and Community Life: Domestic Life', 'Clothing & Accessories', 'Art', 'Peters Prints', 'Domestic Furnishings']",['nmah_324584'],['CC0'],['https://n2t.net/ark:/65665/ng49ca746a1-3a0b-704b-e053-15f76fa0b4fa'],https://ids.si.edu/ids/deliveryService?max_w=800&id=NMAH-2003-24601-000001.jpg,,"['Children', 'Furnishings', 'Eating', 'Pets']",,,,,,,,,,,,,,"['Sentimental genre prints documented the social image of Victorian virtue through domestic scenes of courtship, family, home life, and images of the “genteel female.” Children are depicted studying nature or caring for their obedient pets as they learn their place in the greater world. Romantic scenes picture devoted husbands with their contented, dutiful wives. In these prints, young women educated in reading, music, needlework, the arts, the language of flowers, basic math and science are subjugated to their family’s needs.', 'These prints became popular as lithography was introduced to 19th Century Americans. As a new art form, it was affordable for the masses and provided a means to share visual information by crossing the barriers of race, class and language. Sentimental prints encouraged the artistic endeavors of schoolgirls and promoted the ambitions of amateur artists, while serving as both moral instruction and home or business decoration. They are a pictorial record of our romanticized past.', 'This colored print is a full length, three-quarter view of a young boy holding a spoon and facing a seated dog. Behind the boy, a plain chair and plate are partially visible. He is wearing everyday dress consisting of a small round hat with a ribbon, heavy sweater and trousers and fur jacket. The graphic artist and publisher are unknown.']",,,,,,,,,,,,,,"['Lithograph'] ['lithograph'] ['hand-colored (image production method/technique)', 'ink (overall material)', 'paper (overall material)']",4,lithograph,"['Children', 'Furnishings', 'Eating', 'Pets']",4,furnishings
sleeve,"[429, 113, 496, 247]",8978,0.9065613746643066,archive/cropped_images/image_206_sleeve_0.jpg,206,Snuff Container and Dipper,National Museum of American History,,['Currently not on view'],['Gift of Dr. and Mrs. Arthur M. Greenwood'],['DL.388624'],['388624'],['182022'],"['Box, Snuff', 'box, snuff', 'dipper, snuff']",,"['horn, cow (container; dipper material)', 'wood (container and dipper bottoms material)', 'twine, jute (tie material)']",['overall: 2 3/8 in x 4 in x 2 3/4 in; 6.0325 cm x 10.16 cm x 6.985 cm'],['United States: New England'],['Home and Community Life: Domestic Life'],['nmah_315290'],['CC0'],['https://n2t.net/ark:/65665/ng49ca746b2-6523-704b-e053-15f76fa0b4fa'],https://ids.si.edu/ids/deliveryService?max_w=800&id=NMAH-AHB2013q093594.jpg,,"['Personal Accessories', 'Smoking', 'Tobacco Use']",,,,,,,,,,,,,,,,,,"['Box, Snuff; Smoking equipment']",,,,,,,,,," ['Box, Snuff', 'box, snuff', 'dipper, snuff'] ['horn, cow (container; dipper material)', 'wood (container and dipper bottoms material)', 'twine, jute (tie material)']",2,suit,"['Personal Accessories', 'Smoking', 'Tobacco Use']",1,costume
neckline,"[311, 377, 422, 447]",7770,0.968947172164917,archive/cropped_images/image_211_neckline_0.jpg,211,Louisa,National Museum of American History,,['Currently not on view'],"['Harry T. Peters ""America on Stone"" Lithography Collection']",['DL.60.2496'],['60.2496'],['228146'],['lithograph'],['Lithograph'],"['paper (overall material)', 'ink (overall material)']",['image: 7 in x 6 in; 17.78 cm x 15.24 cm'],['World'],"['Home and Community Life: Domestic Life', 'Clothing & Accessories', 'Art', 'Peters Prints', 'Domestic Furnishings']",['nmah_324819'],['CC0'],['https://n2t.net/ark:/65665/ng49ca746a1-2dad-704b-e053-15f76fa0b4fa'],https://ids.si.edu/ids/deliveryService?max_w=800&id=NMAH-2003-25238.jpg,,"['Adornment', 'Birds']",,,,,,,,,,,,,,"['Sentimental genre prints documented the social image of Victorian virtue through domestic scenes of courtship, family, home life, and images of the “genteel female.” Children are depicted studying nature or caring for their obedient pets as they learn their place in the greater world. Romantic scenes picture devoted husbands with their contented, dutiful wives. In these prints, young women educated in reading, music, needlework, the arts, the language of flowers, basic math and science are subjugated to their family’s needs.', 'These prints became popular as lithography was introduced to 19th Century Americans. As a new art form, it was affordable for the masses and provided a means to share visual information by crossing the barriers of race, class and language. Sentimental prints encouraged the artistic endeavors of schoolgirls and promoted the ambitions of amateur artists, while serving as both moral instruction and home or business decoration. They are a pictorial record of our romanticized past.', 'This half length colored portrait print is of a young dark haired woman in a in a red and gold dress seated with a bird perched on her finger, and a blue feather in her hair.']",,,,,,,,,,,,,,"['Lithograph'] ['lithograph'] ['paper (overall material)', 'ink (overall material)']",1,lithograph,"['Adornment', 'Birds']",5,horses
shoe,"[277, 831, 359, 872]",3362,0.9719517230987548,archive/cropped_images/image_212_shoe_0.jpg,212,The Pride of the Ocean,National Museum of American History,"['Colored print of a little boy in a blue sailor suit and yellow brimmed hat, hoisting an American flag from the deck of an ocean ship. An anchor and an axe lie at his feet.']",['Currently not on view'],"['Harry T. Peters ""America on Stone"" Lithography Collection']",['DL.60.2475'],['60.2475'],['228146'],['chromolithograph'],['Chromolithograph'],"['paper (overall material)', 'ink (overall material)']","['image: 28 in x 22 1/8 in; 71.12 cm x 56.1975 cm', 'overall: 28 in x 22 1/8 in; 71.12 cm x 56.1975 cm']","['United States: New York, New York City']","['Home and Community Life: Domestic Life', 'Clothing & Accessories', 'Family & Social Life', 'Art', 'Peters Prints', 'Domestic Furnishings']",['nmah_324785'],['CC0'],['https://n2t.net/ark:/65665/ng49ca746a1-3658-704b-e053-15f76fa0b4fa'],https://ids.si.edu/ids/deliveryService?max_w=800&id=NMAH-2003-19616.jpg,"['Peters, Harry T.. America on Stone']","['Children', 'Chronology: 1870-1879', 'Patriotism and Patriotic Symbols', 'Flags']",,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Chromolithograph'] ['chromolithograph'] ['paper (overall material)', 'ink (overall material)']",3,paper,"['Children', 'Chronology: 1870-1879', 'Patriotism and Patriotic Symbols', 'Flags']",0,adornment
shoe,"[410, 860, 486, 917]",4332,0.944765329360962,archive/cropped_images/image_212_shoe_1.jpg,212,The Pride of the Ocean,National Museum of American History,"['Colored print of a little boy in a blue sailor suit and yellow brimmed hat, hoisting an American flag from the deck of an ocean ship. An anchor and an axe lie at his feet.']",['Currently not on view'],"['Harry T. Peters ""America on Stone"" Lithography Collection']",['DL.60.2475'],['60.2475'],['228146'],['chromolithograph'],['Chromolithograph'],"['paper (overall material)', 'ink (overall material)']","['image: 28 in x 22 1/8 in; 71.12 cm x 56.1975 cm', 'overall: 28 in x 22 1/8 in; 71.12 cm x 56.1975 cm']","['United States: New York, New York City']","['Home and Community Life: Domestic Life', 'Clothing & Accessories', 'Family & Social Life', 'Art', 'Peters Prints', 'Domestic Furnishings']",['nmah_324785'],['CC0'],['https://n2t.net/ark:/65665/ng49ca746a1-3658-704b-e053-15f76fa0b4fa'],https://ids.si.edu/ids/deliveryService?max_w=800&id=NMAH-2003-19616.jpg,"['Peters, Harry T.. America on Stone']","['Children', 'Chronology: 1870-1879', 'Patriotism and Patriotic Symbols', 'Flags']",,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Chromolithograph'] ['chromolithograph'] ['paper (overall material)', 'ink (overall material)']",3,paper,"['Children', 'Chronology: 1870-1879', 'Patriotism and Patriotic Symbols', 'Flags']",0,adornment
pants,"[280, 488, 482, 879]",78982,0.942016065120697,archive/cropped_images/image_212_pants_2.jpg,212,The Pride of the Ocean,National Museum of American History,"['Colored print of a little boy in a blue sailor suit and yellow brimmed hat, hoisting an American flag from the deck of an ocean ship. An anchor and an axe lie at his feet.']",['Currently not on view'],"['Harry T. Peters ""America on Stone"" Lithography Collection']",['DL.60.2475'],['60.2475'],['228146'],['chromolithograph'],['Chromolithograph'],"['paper (overall material)', 'ink (overall material)']","['image: 28 in x 22 1/8 in; 71.12 cm x 56.1975 cm', 'overall: 28 in x 22 1/8 in; 71.12 cm x 56.1975 cm']","['United States: New York, New York City']","['Home and Community Life: Domestic Life', 'Clothing & Accessories', 'Family & Social Life', 'Art', 'Peters Prints', 'Domestic Furnishings']",['nmah_324785'],['CC0'],['https://n2t.net/ark:/65665/ng49ca746a1-3658-704b-e053-15f76fa0b4fa'],https://ids.si.edu/ids/deliveryService?max_w=800&id=NMAH-2003-19616.jpg,"['Peters, Harry T.. America on Stone']","['Children', 'Chronology: 1870-1879', 'Patriotism and Patriotic Symbols', 'Flags']",,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Chromolithograph'] ['chromolithograph'] ['paper (overall material)', 'ink (overall material)']",3,paper,"['Children', 'Chronology: 1870-1879', 'Patriotism and Patriotic Symbols', 'Flags']",0,adornment
sleeve,"[370, 310, 537, 500]",31730,0.9616013169288636,archive/cropped_images/image_212_sleeve_3.jpg,212,The Pride of the Ocean,National Museum of American History,"['Colored print of a little boy in a blue sailor suit and yellow brimmed hat, hoisting an American flag from the deck of an ocean ship. An anchor and an axe lie at his feet.']",['Currently not on view'],"['Harry T. Peters ""America on Stone"" Lithography Collection']",['DL.60.2475'],['60.2475'],['228146'],['chromolithograph'],['Chromolithograph'],"['paper (overall material)', 'ink (overall material)']","['image: 28 in x 22 1/8 in; 71.12 cm x 56.1975 cm', 'overall: 28 in x 22 1/8 in; 71.12 cm x 56.1975 cm']","['United States: New York, New York City']","['Home and Community Life: Domestic Life', 'Clothing & Accessories', 'Family & Social Life', 'Art', 'Peters Prints', 'Domestic Furnishings']",['nmah_324785'],['CC0'],['https://n2t.net/ark:/65665/ng49ca746a1-3658-704b-e053-15f76fa0b4fa'],https://ids.si.edu/ids/deliveryService?max_w=800&id=NMAH-2003-19616.jpg,"['Peters, Harry T.. America on Stone']","['Children', 'Chronology: 1870-1879', 'Patriotism and Patriotic Symbols', 'Flags']",,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Chromolithograph'] ['chromolithograph'] ['paper (overall material)', 'ink (overall material)']",3,paper,"['Children', 'Chronology: 1870-1879', 'Patriotism and Patriotic Symbols', 'Flags']",0,adornment
sleeve,"[191, 353, 281, 554]",18090,0.9075857400894164,archive/cropped_images/image_212_sleeve_4.jpg,212,The Pride of the Ocean,National Museum of American History,"['Colored print of a little boy in a blue sailor suit and yellow brimmed hat, hoisting an American flag from the deck of an ocean ship. An anchor and an axe lie at his feet.']",['Currently not on view'],"['Harry T. Peters ""America on Stone"" Lithography Collection']",['DL.60.2475'],['60.2475'],['228146'],['chromolithograph'],['Chromolithograph'],"['paper (overall material)', 'ink (overall material)']","['image: 28 in x 22 1/8 in; 71.12 cm x 56.1975 cm', 'overall: 28 in x 22 1/8 in; 71.12 cm x 56.1975 cm']","['United States: New York, New York City']","['Home and Community Life: Domestic Life', 'Clothing & Accessories', 'Family & Social Life', 'Art', 'Peters Prints', 'Domestic Furnishings']",['nmah_324785'],['CC0'],['https://n2t.net/ark:/65665/ng49ca746a1-3658-704b-e053-15f76fa0b4fa'],https://ids.si.edu/ids/deliveryService?max_w=800&id=NMAH-2003-19616.jpg,"['Peters, Harry T.. America on Stone']","['Children', 'Chronology: 1870-1879', 'Patriotism and Patriotic Symbols', 'Flags']",,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Chromolithograph'] ['chromolithograph'] ['paper (overall material)', 'ink (overall material)']",3,paper,"['Children', 'Chronology: 1870-1879', 'Patriotism and Patriotic Symbols', 'Flags']",0,adornment
sleeve,"[192, 357, 294, 549]",19584,0.9574705362319946,archive/cropped_images/image_212_sleeve_5.jpg,212,The Pride of the Ocean,National Museum of American History,"['Colored print of a little boy in a blue sailor suit and yellow brimmed hat, hoisting an American flag from the deck of an ocean ship. An anchor and an axe lie at his feet.']",['Currently not on view'],"['Harry T. Peters ""America on Stone"" Lithography Collection']",['DL.60.2475'],['60.2475'],['228146'],['chromolithograph'],['Chromolithograph'],"['paper (overall material)', 'ink (overall material)']","['image: 28 in x 22 1/8 in; 71.12 cm x 56.1975 cm', 'overall: 28 in x 22 1/8 in; 71.12 cm x 56.1975 cm']","['United States: New York, New York City']","['Home and Community Life: Domestic Life', 'Clothing & Accessories', 'Family & Social Life', 'Art', 'Peters Prints', 'Domestic Furnishings']",['nmah_324785'],['CC0'],['https://n2t.net/ark:/65665/ng49ca746a1-3658-704b-e053-15f76fa0b4fa'],https://ids.si.edu/ids/deliveryService?max_w=800&id=NMAH-2003-19616.jpg,"['Peters, Harry T.. America on Stone']","['Children', 'Chronology: 1870-1879', 'Patriotism and Patriotic Symbols', 'Flags']",,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Chromolithograph'] ['chromolithograph'] ['paper (overall material)', 'ink (overall material)']",3,paper,"['Children', 'Chronology: 1870-1879', 'Patriotism and Patriotic Symbols', 'Flags']",0,adornment
shoe,"[335, 415, 380, 446]",1395,0.9035688638687134,archive/cropped_images/image_220_shoe_0.jpg,220,Mary Jane,National Museum of American History,,['Currently not on view'],"['Harry T. Peters ""America on Stone"" Lithography Collection']",['DL.60.2278'],['60.2278'],['228146'],['lithograph'],['Lithograph'],"['hand-colored (image production method/technique)', 'ink (overall material)', 'paper (overall material)']","['image: 8 in x 12 in; 20.32 cm x 30.48 cm', 'overall: 10 in x 14 in; 25.4 cm x 35.56 cm']","['United States: Connecticut, Hartford']","['Home and Community Life: Domestic Life', 'Clothing & Accessories', 'Art', 'Peters Prints', 'Domestic Furnishings']",['nmah_324616'],['CC0'],['https://n2t.net/ark:/65665/ng49ca746a1-27e7-704b-e053-15f76fa0b4fa'],https://ids.si.edu/ids/deliveryService?max_w=800&id=NMAH-2003-24775-000001.jpg,"['Peters, Harry T.. America on Stone']",,"['Horses', 'Horseback Riding']",,,,,,,,,,,,,"['Sentimental genre prints documented the social image of Victorian virtue through domestic scenes of courtship, family, home life, and images of the “genteel female.” Children are depicted studying nature or caring for their obedient pets as they learn their place in the greater world. Romantic scenes picture devoted husbands with their contented, dutiful wives. In these prints, young women educated in reading, music, needlework, the arts, the language of flowers, basic math and science are subjugated to their family’s needs.', 'These prints became popular as lithography was introduced to 19th Century Americans. As a new art form, it was affordable for the masses and provided a means to share visual information by crossing the barriers of race, class and language. Sentimental prints encouraged the artistic endeavors of schoolgirls and promoted the ambitions of amateur artists, while serving as both moral instruction and home or business decoration. They are a pictorial record of our romanticized past.', 'This hand colored print is an outdoor scene of a dark haired woman riding sidesaddle on a dapple gray horse. The woman is wearing a high silk hat, weskit, fitted jacket and long flowing skirt.', 'This print was produced by the lithographic firm E.B. & E.C. Kellogg. Edmund Burke Kellogg and Elijah Chapman Kellogg were brothers of the founder of the Kellogg lithography firm, Daniel Wright Kellogg. After D.W. Kellogg moved west, his two brothers took over the family lithography firm in 1840 and changed the name to E.B. & E.C. Kellogg. The youngest of the four Kellogg brothers, these two were responsible for the continued success of the family firm. These two brothers were also involved in the eventual partnerships between the company and Horace Thayer in 1845 or 1846, John Chenevard Comstock in 1848 and William Henry Bulkeley in 1867.']",,,,,,,,,,,,,,"['Lithograph'] ['lithograph'] ['hand-colored (image production method/technique)', 'ink (overall material)', 'paper (overall material)']",4,lithograph,,2,undefined
sleeve,"[166, 294, 260, 481]",17578,0.9720247983932496,archive/cropped_images/image_228_sleeve_0.jpg,228,Oh Would I Were a Boy Again,National Museum of American History,['Black and white comic print of school master about to spank a young boy. He is holding the boy by his hair. There is a bar of music below the title and the staff has a face and hand. This is one of over 100 in a series of comic parodies of popular songs.'],['Currently not on view'],"['Harry T. Peters ""America on Stone"" Lithography Collection']",['DL.60.2870'],['60.2870'],['228146'],['lithograph'],['Lithograph'],"['ink (overall material)', 'paper (overall material)']",['image: 9 in x 7 in; 22.86 cm x 17.78 cm'],"['United States: New York, New York City']","['Home and Community Life: Domestic Life', 'Clothing & Accessories', 'Art', 'Peters Prints', 'Domestic Furnishings']",['nmah_325159'],['CC0'],['https://n2t.net/ark:/65665/ng49ca746a3-c6ea-704b-e053-15f76fa0b4fa'],https://ids.si.edu/ids/deliveryService?max_w=800&id=NMAH-2003-20125-000001.jpg,"['Peters, Harry T.. America on Stone']","['Comic prints', 'Children', 'Chronology: 1870-1879', 'Music']",,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Lithograph'] ['lithograph'] ['ink (overall material)', 'paper (overall material)']",1,lithograph,"['Comic prints', 'Children', 'Chronology: 1870-1879', 'Music']",0,adornment
shoe,"[373, 698, 410, 770]",2664,0.9877521991729736,archive/cropped_images/image_231_shoe_0.jpg,231,Indian Mother,National Museum of American History,"['Colored print; full length portrait of a young Indian woman with basket of flowers on her head, accompanied by a young Indian boy holding a bow and arrow. Teepees and canoe in background.']",['Currently not on view'],"['Harry T. Peters ""America on Stone"" Lithography Collection']",['DL.60.2328'],['60.2328'],['228146'],['lithograph'],['Lithograph'],"['paper (overall material)', 'ink (overall material)']","['image: 10 in x 7 1/4 in; 25.4 cm x 18.415 cm', 'overall: 13 1/2 in x 18 in; 34.29 cm x 45.72 cm']","['United States: New York, New York City']","['Home and Community Life: Domestic Life', 'Peters Prints', 'Art', 'Domestic Furnishings']",['nmah_324664'],['CC0'],['https://n2t.net/ark:/65665/ng49ca746a1-2d06-704b-e053-15f76fa0b4fa'],https://ids.si.edu/ids/deliveryService?max_w=800&id=NMAH-2003-25069.jpg,"['Peters, Harry T.. America on Stone']","['Costume', 'Adornment']","['Children', 'Indians', 'Native Americans']",,,,,,,,,,,,,,,,,,,,,,,,,,,"['Lithograph'] ['lithograph'] ['paper (overall material)', 'ink (overall material)']",1,lithograph,"['Costume', 'Adornment']",5,horses
sleeve,"[514, 471, 638, 717]",30504,0.9479162693023682,archive/cropped_images/image_234_sleeve_0.jpg,234,William. B. Reed,National Museum of American History,"[""Black and white print; bust portrait of a man (William Bradford Reed). Facsimile of sitter's signature is below the image.""]",['Currently not on view'],"['Harry T. Peters ""America on Stone"" Lithography Collection']",['DL.60.3128'],['60.3128'],['228146'],['lithograph'],['Lithograph'],,['image: 12 in x 10 in; 30.48 cm x 25.4 cm'],"['United States: Pennsylvania, Philadelphia']","['Home and Community Life: Domestic Life', 'Clothing & Accessories', 'Art', 'Peters Prints', 'Domestic Furnishings']",['nmah_325388'],['CC0'],['https://n2t.net/ark:/65665/ng49ca746a4-4639-704b-e053-15f76fa0b4fa'],https://ids.si.edu/ids/deliveryService?max_w=800&id=NMAH-2003-24841.jpg,,,"['Reed, William Bradford']",,,,,,,,,,,,,,,,,,,,,,,,,,,['Lithograph'] ['lithograph'] ,5,lithograph,,2,undefined
